"DateTime","Dota 2","Counter-Strike: Global Offensive","PUBG: BATTLEGROUNDS","Valheim","New World","Cyberpunk 2077","Apex Legends","ELDEN RING","Goose Goose Duck","Lost Ark"
"2018-06-24 00:00:00",720726,403726,1637530,,,,,,,
"2018-06-25 00:00:00",645894,389087,1578485,,,,,,,
"2018-06-26 00:00:00",644721,381327,1520207,,,,,,,
"2018-06-27 00:00:00",646900,377047,1440186,,,,,,,
"2018-06-28 00:00:00",675706,378351,1289154,,,,,,,
"2018-06-29 00:00:00",700899,379774,1356343,,,,,,,
"2018-06-30 00:00:00",698215,371997,1336887,,,,,,,
"2018-07-01 00:00:00",706227,396799,1353031,,,,,,,
"2018-07-02 00:00:00",641938,389880,1295000,,,,,,,
"2018-07-03 00:00:00",645397,365647,1297869,,,,,,,
"2018-07-04 00:00:00",652133,399953,1306329,,,,,,,
"2018-07-05 00:00:00",649650,393703,1244353,,,,,,,
"2018-07-06 00:00:00",641501,372084,1309303,,,,,,,
"2018-07-07 00:00:00",689835,370039,1335704,,,,,,,
"2018-07-08 00:00:00",704947,420674,1324480,,,,,,,
"2018-07-09 00:00:00",641629,429650,1285515,,,,,,,
"2018-07-10 00:00:00",642048,378806,1284166,,,,,,,
"2018-07-11 00:00:00",640753,381982,1277500,,,,,,,
"2018-07-12 00:00:00",629668,403220,1202176,,,,,,,
"2018-07-13 00:00:00",653417,386670,1272032,,,,,,,
"2018-07-14 00:00:00",664150,386930,1241282,,,,,,,
"2018-07-15 00:00:00",669554,421859,1250115,,,,,,,
"2018-07-16 00:00:00",630702,410965,1236782,,,,,,,
"2018-07-17 00:00:00",638207,410387,1250318,,,,,,,
"2018-07-18 00:00:00",641427,412253,1237700,,,,,,,
"2018-07-19 00:00:00",633501,393113,1252752,,,,,,,
"2018-07-20 00:00:00",661950,379547,1335064,,,,,,,
"2018-07-21 00:00:00",706228,369377,1339071,,,,,,,
"2018-07-22 00:00:00",691282,402249,1329078,,,,,,,
"2018-07-23 00:00:00",638826,405865,1255994,,,,,,,
"2018-07-24 00:00:00",640014,395213,1283262,,,,,,,
"2018-07-25 00:00:00",631484,388536,1280741,,,,,,,
"2018-07-26 00:00:00",634774,386955,1299484,,,,,,,
"2018-07-27 00:00:00",659829,366820,1307656,,,,,,,
"2018-07-28 00:00:00",703913,370155,1258122,,,,,,,
"2018-07-29 00:00:00",694674,398283,1254035,,,,,,,
"2018-07-30 00:00:00",650729,404885,1290744,,,,,,,
"2018-07-31 00:00:00",642747,390725,1271022,,,,,,,
"2018-08-01 00:00:00",658922,384368,1243027,,,,,,,
"2018-08-02 00:00:00",651499,378118,1226603,,,,,,,
"2018-08-03 00:00:00",694766,404780,1248850,,,,,,,
"2018-08-04 00:00:00",720867,403304,1243783,,,,,,,
"2018-08-05 00:00:00",708076,426277,1255623,,,,,,,
"2018-08-06 00:00:00",664267,418671,1181571,,,,,,,
"2018-08-07 00:00:00",662379,399534,1175902,,,,,,,
"2018-08-08 00:00:00",651816,414487,1073724,,,,,,,
"2018-08-09 00:00:00",649636,400059,1172262,,,,,,,
"2018-08-10 00:00:00",644892,382492,1114489,,,,,,,
"2018-08-11 00:00:00",672937,391139,1172157,,,,,,,
"2018-08-12 00:00:00",689527,415889,1184981,,,,,,,
"2018-08-13 00:00:00",633591,406483,1138388,,,,,,,
"2018-08-14 00:00:00",633665,387909,1139534,,,,,,,
"2018-08-15 00:00:00",638170,392190,1115512,,,,,,,
"2018-08-16 00:00:00",649906,403366,1090274,,,,,,,
"2018-08-17 00:00:00",674974,392254,1053776,,,,,,,
"2018-08-18 00:00:00",749803,402196,1187422,,,,,,,
"2018-08-19 00:00:00",772173,428710,1174141,,,,,,,
"2018-08-20 00:00:00",721568,402305,1097494,,,,,,,
"2018-08-21 00:00:00",731151,391082,1124698,,,,,,,
"2018-08-22 00:00:00",718306,391082,1138021,,,,,,,
"2018-08-23 00:00:00",714113,386361,1137029,,,,,,,
"2018-08-24 00:00:00",746687,386639,1174910,,,,,,,
"2018-08-25 00:00:00",830388,408895,1190514,,,,,,,
"2018-08-26 00:00:00",799926,456907,1164104,,,,,,,
"2018-08-27 00:00:00",735872,427268,1106200,,,,,,,
"2018-08-28 00:00:00",730268,425595,1106043,,,,,,,
"2018-08-29 00:00:00",718474,423666,1091043,,,,,,,
"2018-08-30 00:00:00",709167,420600,1090349,,,,,,,
"2018-08-31 00:00:00",740862,429373,1115111,,,,,,,
"2018-09-01 00:00:00",779625,451304,1099621,,,,,,,
"2018-09-02 00:00:00",763150,454425,1078927,,,,,,,
"2018-09-03 00:00:00",678076,458145,1032185,,,,,,,
"2018-09-04 00:00:00",680541,420799,1125932,,,,,,,
"2018-09-05 00:00:00",653217,433306,1005484,,,,,,,
"2018-09-06 00:00:00",654170,430506,1006844,,,,,,,
"2018-09-07 00:00:00",706645,473064,1087473,,,,,,,
"2018-09-08 00:00:00",720464,510248,1116354,,,,,,,
"2018-09-09 00:00:00",750234,523315,1039062,,,,,,,
"2018-09-10 00:00:00",678176,494317,960263,,,,,,,
"2018-09-11 00:00:00",680447,488980,958714,,,,,,,
"2018-09-12 00:00:00",672478,473249,976253,,,,,,,
"2018-09-13 00:00:00",718562,488112,1110760,,,,,,,
"2018-09-14 00:00:00",745817,520394,1115086,,,,,,,
"2018-09-15 00:00:00",817924,549895,1128795,,,,,,,
"2018-09-16 00:00:00",827979,554058,1092144,,,,,,,
"2018-09-17 00:00:00",743726,499820,1021462,,,,,,,
"2018-09-18 00:00:00",647823,482772,999769,,,,,,,
"2018-09-19 00:00:00",650922,476273,994004,,,,,,,
"2018-09-20 00:00:00",657436,477057,995711,,,,,,,
"2018-09-21 00:00:00",707083,529496,1079364,,,,,,,
"2018-09-22 00:00:00",742887,587639,1082120,,,,,,,
"2018-09-23 00:00:00",748795,584417,1125462,,,,,,,
"2018-09-24 00:00:00",663971,520926,998729,,,,,,,
"2018-09-25 00:00:00",640752,535791,989933,,,,,,,
"2018-09-26 00:00:00",632116,526703,983493,,,,,,,
"2018-09-27 00:00:00",645311,497875,943584,,,,,,,
"2018-09-28 00:00:00",663510,525647,964669,,,,,,,
"2018-09-29 00:00:00",724490,545234,983446,,,,,,,
"2018-09-30 00:00:00",726283,573410,1040164,,,,,,,
"2018-10-01 00:00:00",648336,520380,950165,,,,,,,
"2018-10-02 00:00:00",637213,513422,945733,,,,,,,
"2018-10-03 00:00:00",634373,512932,960816,,,,,,,
"2018-10-04 00:00:00",638210,509096,941269,,,,,,,
"2018-10-05 00:00:00",670632,544025,916596,,,,,,,
"2018-10-06 00:00:00",729328,567916,1055508,,,,,,,
"2018-10-07 00:00:00",692554,544391,1021057,,,,,,,
"2018-10-08 00:00:00",631576,510312,948575,,,,,,,
"2018-10-09 00:00:00",631062,499103,940820,,,,,,,
"2018-10-10 00:00:00",623080,489270,852238,,,,,,,
"2018-10-11 00:00:00",628114,489305,836300,,,,,,,
"2018-10-12 00:00:00",685063,529774,955819,,,,,,,
"2018-10-13 00:00:00",742992,531049,1023746,,,,,,,
"2018-10-14 00:00:00",707837,521403,927559,,,,,,,
"2018-10-15 00:00:00",635567,482625,876955,,,,,,,
"2018-10-16 00:00:00",624736,466907,846193,,,,,,,
"2018-10-17 00:00:00",626512,475983,835973,,,,,,,
"2018-10-18 00:00:00",620751,475672,864675,,,,,,,
"2018-10-19 00:00:00",671770,513368,938802,,,,,,,
"2018-10-20 00:00:00",737697,535314,965507,,,,,,,
"2018-10-21 00:00:00",724945,519435,944706,,,,,,,
"2018-10-22 00:00:00",631863,465645,859126,,,,,,,
"2018-10-23 00:00:00",620438,466671,803345,,,,,,,
"2018-10-24 00:00:00",618063,482083,870192,,,,,,,
"2018-10-25 00:00:00",629209,492784,860280,,,,,,,
"2018-10-26 00:00:00",674941,525136,943023,,,,,,,
"2018-10-27 00:00:00",733166,544244,961868,,,,,,,
"2018-10-28 00:00:00",713633,543919,915145,,,,,,,
"2018-10-29 00:00:00",636624,475117,852022,,,,,,,
"2018-10-30 00:00:00",640316,460838,848017,,,,,,,
"2018-10-31 00:00:00",633942,439593,821094,,,,,,,
"2018-11-01 00:00:00",636725,473842,830675,,,,,,,
"2018-11-02 00:00:00",684285,485776,899212,,,,,,,
"2018-11-03 00:00:00",733020,506248,888932,,,,,,,
"2018-11-04 00:00:00",712997,524056,871756,,,,,,,
"2018-11-05 00:00:00",660415,446011,804729,,,,,,,
"2018-11-06 00:00:00",631000,432726,798186,,,,,,,
"2018-11-07 00:00:00",630242,428192,823745,,,,,,,
"2018-11-08 00:00:00",638852,429044,797339,,,,,,,
"2018-11-09 00:00:00",751285,478359,822848,,,,,,,
"2018-11-10 00:00:00",829011,516365,867996,,,,,,,
"2018-11-11 00:00:00",765136,492961,838380,,,,,,,
"2018-11-12 00:00:00",666748,454763,783911,,,,,,,
"2018-11-13 00:00:00",658543,471698,782310,,,,,,,
"2018-11-14 00:00:00",633295,474959,792290,,,,,,,
"2018-11-15 00:00:00",626075,480043,777768,,,,,,,
"2018-11-16 00:00:00",675501,516851,842399,,,,,,,
"2018-11-17 00:00:00",735248,546192,898133,,,,,,,
"2018-11-18 00:00:00",731799,543916,858673,,,,,,,
"2018-11-19 00:00:00",643363,488906,786883,,,,,,,
"2018-11-20 00:00:00",774815,478568,795710,,,,,,,
"2018-11-21 00:00:00",712973,456412,794832,,,,,,,
"2018-11-22 00:00:00",753533,461948,799527,,,,,,,
"2018-11-23 00:00:00",701608,496143,851131,,,,,,,
"2018-11-24 00:00:00",800975,529379,897522,,,,,,,
"2018-11-25 00:00:00",765644,514340,856216,,,,,,,
"2018-11-26 00:00:00",684496,457745,792614,,,,,,,
"2018-11-27 00:00:00",653681,463123,805741,,,,,,,
"2018-11-28 00:00:00",643599,458216,810979,,,,,,,
"2018-11-29 00:00:00",648271,458409,804956,,,,,,,
"2018-11-30 00:00:00",690311,504854,884564,,,,,,,
"2018-12-01 00:00:00",768159,534609,927372,,,,,,,
"2018-12-02 00:00:00",745843,514335,898667,,,,,,,
"2018-12-03 00:00:00",641604,458076,830881,,,,,,,
"2018-12-04 00:00:00",644531,465526,832684,,,,,,,
"2018-12-05 00:00:00",626152,463505,839782,,,,,,,
"2018-12-06 00:00:00",628314,452285,840054,,,,,,,
"2018-12-07 00:00:00",667332,688741,878200,,,,,,,
"2018-12-08 00:00:00",715125,749638,912235,,,,,,,
"2018-12-09 00:00:00",689371,740157,880955,,,,,,,
"2018-12-10 00:00:00",600095,653740,831909,,,,,,,
"2018-12-11 00:00:00",593574,631190,807682,,,,,,,
"2018-12-12 00:00:00",587364,612615,813949,,,,,,,
"2018-12-13 00:00:00",587805,608040,811348,,,,,,,
"2018-12-14 00:00:00",639379,653802,878143,,,,,,,
"2018-12-15 00:00:00",700240,685090,926855,,,,,,,
"2018-12-16 00:00:00",675118,663957,908968,,,,,,,
"2018-12-17 00:00:00",602344,607836,845277,,,,,,,
"2018-12-18 00:00:00",594422,599055,852889,,,,,,,
"2018-12-19 00:00:00",587112,596047,1042110,,,,,,,
"2018-12-20 00:00:00",705143,590125,1047464,,,,,,,
"2018-12-21 00:00:00",686395,625674,1077319,,,,,,,
"2018-12-22 00:00:00",732928,638507,1119014,,,,,,,
"2018-12-23 00:00:00",730859,608651,1082613,,,,,,,
"2018-12-24 00:00:00",633898,537230,974362,,,,,,,
"2018-12-25 00:00:00",637127,552211,969929,,,,,,,
"2018-12-26 00:00:00",641391,592111,1011873,,,,,,,
"2018-12-27 00:00:00",638887,607195,995066,,,,,,,
"2018-12-28 00:00:00",640227,623818,1003214,,,,,,,
"2018-12-29 00:00:00",676970,636931,1039988,,,,,,,
"2018-12-30 00:00:00",685819,635244,1039383,,,,,,,
"2018-12-31 00:00:00",584785,565800,926175,,,,,,,
"2019-01-01 00:00:00",630381,577546,986759,,,,,,,
"2019-01-02 00:00:00",653543,617293,988726,,,,,,,
"2019-01-03 00:00:00",645297,614938,978611,,,,,,,
"2019-01-04 00:00:00",679515,648525,1037423,,,,,,,
"2019-01-05 00:00:00",731384,671521,1091897,,,,,,,
"2019-01-06 00:00:00",698277,667843,1053933,,,,,,,
"2019-01-07 00:00:00",669920,619371,970440,,,,,,,
"2019-01-08 00:00:00",654147,604350,972455,,,,,,,
"2019-01-09 00:00:00",631040,598055,973687,,,,,,,
"2019-01-10 00:00:00",633023,601609,958155,,,,,,,
"2019-01-11 00:00:00",695608,649360,1002374,,,,,,,
"2019-01-12 00:00:00",779866,687299,1069995,,,,,,,
"2019-01-13 00:00:00",762186,657620,1051360,,,,,,,
"2019-01-14 00:00:00",714087,596411,975754,,,,,,,
"2019-01-15 00:00:00",677102,595994,973809,,,,,,,
"2019-01-16 00:00:00",675936,598740,962822,,,,,,,
"2019-01-17 00:00:00",688226,600970,955166,,,,,,,
"2019-01-18 00:00:00",726421,637700,978083,,,,,,,
"2019-01-19 00:00:00",804664,663631,1022828,,,,,,,
"2019-01-20 00:00:00",796605,665934,1027389,,,,,,,
"2019-01-21 00:00:00",724212,620408,933529,,,,,,,
"2019-01-22 00:00:00",730332,607583,911478,,,,,,,
"2019-01-23 00:00:00",735642,619365,929388,,,,,,,
"2019-01-24 00:00:00",735486,612605,891518,,,,,,,
"2019-01-25 00:00:00",734448,644652,884575,,,,,,,
"2019-01-26 00:00:00",840712,682297,935053,,,,,,,
"2019-01-27 00:00:00",839729,668664,947041,,,,,,,
"2019-01-28 00:00:00",766446,603970,875550,,,,,,,
"2019-01-29 00:00:00",762357,621303,787343,,,,,,,
"2019-01-30 00:00:00",881256,622533,797040,,,,,,,
"2019-01-31 00:00:00",829519,621355,800279,,,,,,,
"2019-02-01 00:00:00",830562,628397,793914,,,,,,,
"2019-02-02 00:00:00",905794,651044,809999,,,,,,,
"2019-02-03 00:00:00",913496,656097,787925,,,,,,,
"2019-02-04 00:00:00",810070,593481,558470,,,,,,,
"2019-02-05 00:00:00",809825,571128,662762,,,,,,,
"2019-02-06 00:00:00",796298,570858,690666,,,,,,,
"2019-02-07 00:00:00",807572,571388,709172,,,,,,,
"2019-02-08 00:00:00",836728,607871,747664,,,,,,,
"2019-02-09 00:00:00",911025,630610,804030,,,,,,,
"2019-02-10 00:00:00",930430,614597,852355,,,,,,,
"2019-02-11 00:00:00",859462,543314,835490,,,,,,,
"2019-02-12 00:00:00",853919,543607,845921,,,,,,,
"2019-02-13 00:00:00",851888,554770,858666,,,,,,,
"2019-02-14 00:00:00",797211,533391,801747,,,,,,,
"2019-02-15 00:00:00",880281,614110,891027,,,,,,,
"2019-02-16 00:00:00",949294,635048,923672,,,,,,,
"2019-02-17 00:00:00",956229,620922,931754,,,,,,,
"2019-02-18 00:00:00",867809,572682,893536,,,,,,,
"2019-02-19 00:00:00",862613,545518,845996,,,,,,,
"2019-02-20 00:00:00",846470,559958,859067,,,,,,,
"2019-02-21 00:00:00",854303,545552,871544,,,,,,,
"2019-02-22 00:00:00",882742,603534,882956,,,,,,,
"2019-02-23 00:00:00",969099,624672,915662,,,,,,,
"2019-02-24 00:00:00",983435,609501,891749,,,,,,,
"2019-02-25 00:00:00",907124,548157,830311,,,,,,,
"2019-02-26 00:00:00",917479,541458,833583,,,,,,,
"2019-02-27 00:00:00",873952,552440,759149,,,,,,,
"2019-02-28 00:00:00",812740,552326,816309,,,,,,,
"2019-03-01 00:00:00",895799,608156,869608,,,,,,,
"2019-03-02 00:00:00",1000447,651158,904021,,,,,,,
"2019-03-03 00:00:00",1007840,636794,855382,,,,,,,
"2019-03-04 00:00:00",926692,605420,791633,,,,,,,
"2019-03-05 00:00:00",894932,606247,796397,,,,,,,
"2019-03-06 00:00:00",967011,591936,787774,,,,,,,
"2019-03-07 00:00:00",939457,611878,786361,,,,,,,
"2019-03-08 00:00:00",969484,616811,830556,,,,,,,
"2019-03-09 00:00:00",1045353,658309,898360,,,,,,,
"2019-03-10 00:00:00",1028866,634783,836461,,,,,,,
"2019-03-11 00:00:00",942503,565946,791538,,,,,,,
"2019-03-12 00:00:00",923610,560701,783943,,,,,,,
"2019-03-13 00:00:00",923760,562243,785274,,,,,,,
"2019-03-14 00:00:00",901416,614450,800679,,,,,,,
"2019-03-15 00:00:00",945718,651118,860708,,,,,,,
"2019-03-16 00:00:00",1025678,683952,905999,,,,,,,
"2019-03-17 00:00:00",1004180,655834,860785,,,,,,,
"2019-03-18 00:00:00",913647,580816,795081,,,,,,,
"2019-03-19 00:00:00",916534,569623,792476,,,,,,,
"2019-03-20 00:00:00",912918,574208,784037,,,,,,,
"2019-03-21 00:00:00",920142,576218,796946,,,,,,,
"2019-03-22 00:00:00",934521,623358,870044,,,,,,,
"2019-03-23 00:00:00",1014569,640328,889884,,,,,,,
"2019-03-24 00:00:00",1009405,650464,856634,,,,,,,
"2019-03-25 00:00:00",936503,583445,773920,,,,,,,
"2019-03-26 00:00:00",921362,591372,766534,,,,,,,
"2019-03-27 00:00:00",921260,589838,773081,,,,,,,
"2019-03-28 00:00:00",896612,578916,843518,,,,,,,
"2019-03-29 00:00:00",915183,601629,913396,,,,,,,
"2019-03-30 00:00:00",1008098,620057,942933,,,,,,,
"2019-03-31 00:00:00",1001512,631033,911814,,,,,,,
"2019-04-01 00:00:00",917982,562121,839003,,,,,,,
"2019-04-02 00:00:00",889058,565934,831820,,,,,,,
"2019-04-03 00:00:00",921478,560259,854717,,,,,,,
"2019-04-04 00:00:00",914394,565948,899215,,,,,,,
"2019-04-05 00:00:00",913854,602699,864580,,,,,,,
"2019-04-06 00:00:00",939918,603953,847644,,,,,,,
"2019-04-07 00:00:00",909135,617358,857649,,,,,,,
"2019-04-08 00:00:00",887825,558585,801126,,,,,,,
"2019-04-09 00:00:00",881145,549433,816591,,,,,,,
"2019-04-10 00:00:00",872107,551738,780335,,,,,,,
"2019-04-11 00:00:00",882437,559450,809674,,,,,,,
"2019-04-12 00:00:00",923065,603108,870764,,,,,,,
"2019-04-13 00:00:00",970128,622852,896037,,,,,,,
"2019-04-14 00:00:00",973544,616891,855380,,,,,,,
"2019-04-15 00:00:00",870901,547137,794381,,,,,,,
"2019-04-16 00:00:00",855360,547117,736129,,,,,,,
"2019-04-17 00:00:00",819524,541109,736328,,,,,,,
"2019-04-18 00:00:00",807477,529877,745352,,,,,,,
"2019-04-19 00:00:00",872612,576762,815594,,,,,,,
"2019-04-20 00:00:00",888837,574395,839486,,,,,,,
"2019-04-21 00:00:00",887397,541089,800938,,,,,,,
"2019-04-22 00:00:00",826748,537243,792917,,,,,,,
"2019-04-23 00:00:00",811503,524659,770286,,,,,,,
"2019-04-24 00:00:00",770558,515270,717339,,,,,,,
"2019-04-25 00:00:00",775576,501579,762211,,,,,,,
"2019-04-26 00:00:00",814209,534961,809024,,,,,,,
"2019-04-27 00:00:00",855899,553900,824730,,,,,,,
"2019-04-28 00:00:00",847379,583792,829876,,,,,,,
"2019-04-29 00:00:00",788959,507100,782408,,,,,,,
"2019-04-30 00:00:00",804627,553538,825897,,,,,,,
"2019-05-01 00:00:00",862674,568214,799367,,,,,,,
"2019-05-02 00:00:00",830932,543586,768507,,,,,,,
"2019-05-03 00:00:00",856221,561108,811091,,,,,,,
"2019-05-04 00:00:00",865134,582012,807371,,,,,,,
"2019-05-05 00:00:00",873126,592848,824692,,,,,,,
"2019-05-06 00:00:00",813985,511905,787052,,,,,,,
"2019-05-07 00:00:00",807138,512842,785910,,,,,,,
"2019-05-08 00:00:00",955703,537264,790069,,,,,,,
"2019-05-09 00:00:00",939011,501046,753251,,,,,,,
"2019-05-10 00:00:00",936283,530884,791533,,,,,,,
"2019-05-11 00:00:00",980303,573543,822913,,,,,,,
"2019-05-12 00:00:00",998345,564053,784612,,,,,,,
"2019-05-13 00:00:00",895150,507766,734203,,,,,,,
"2019-05-14 00:00:00",911511,509692,736278,,,,,,,
"2019-05-15 00:00:00",892241,505588,737354,,,,,,,
"2019-05-16 00:00:00",874040,492619,727205,,,,,,,
"2019-05-17 00:00:00",893273,545377,762215,,,,,,,
"2019-05-18 00:00:00",937824,581331,820622,,,,,,,
"2019-05-19 00:00:00",945542,578137,787834,,,,,,,
"2019-05-20 00:00:00",830790,504720,694365,,,,,,,
"2019-05-21 00:00:00",847257,507507,722994,,,,,,,
"2019-05-22 00:00:00",841685,518201,727685,,,,,,,
"2019-05-23 00:00:00",803108,517583,680888,,,,,,,
"2019-05-24 00:00:00",836468,560173,754972,,,,,,,
"2019-05-25 00:00:00",967668,584825,786292,,,,,,,
"2019-05-26 00:00:00",968356,581672,759829,,,,,,,
"2019-05-27 00:00:00",885373,530025,719091,,,,,,,
"2019-05-28 00:00:00",835459,531695,704047,,,,,,,
"2019-05-29 00:00:00",843244,535884,702474,,,,,,,
"2019-05-30 00:00:00",849432,562774,709870,,,,,,,
"2019-05-31 00:00:00",838052,573692,747878,,,,,,,
"2019-06-01 00:00:00",907341,585349,747864,,,,,,,
"2019-06-02 00:00:00",892370,585557,732024,,,,,,,
"2019-06-03 00:00:00",847614,526783,686180,,,,,,,
"2019-06-04 00:00:00",844176,516888,692949,,,,,,,
"2019-06-05 00:00:00",827650,526735,710828,,,,,,,
"2019-06-06 00:00:00",849344,542164,713788,,,,,,,
"2019-06-07 00:00:00",840206,538759,704295,,,,,,,
"2019-06-08 00:00:00",834862,568071,740925,,,,,,,
"2019-06-09 00:00:00",787469,582363,723493,,,,,,,
"2019-06-10 00:00:00",709731,564597,707629,,,,,,,
"2019-06-11 00:00:00",835854,546253,697643,,,,,,,
"2019-06-12 00:00:00",832380,540656,693504,,,,,,,
"2019-06-13 00:00:00",809154,552723,694466,,,,,,,
"2019-06-14 00:00:00",816393,567322,716364,,,,,,,
"2019-06-15 00:00:00",866759,587433,749529,,,,,,,
"2019-06-16 00:00:00",866252,591839,730037,,,,,,,
"2019-06-17 00:00:00",803370,550624,690283,,,,,,,
"2019-06-18 00:00:00",773032,547789,672179,,,,,,,
"2019-06-19 00:00:00",765997,561396,663202,,,,,,,
"2019-06-20 00:00:00",774571,577440,675061,,,,,,,
"2019-06-21 00:00:00",752859,574004,699900,,,,,,,
"2019-06-22 00:00:00",760403,581726,726213,,,,,,,
"2019-06-23 00:00:00",771918,588757,709749,,,,,,,
"2019-06-24 00:00:00",696686,552351,666244,,,,,,,
"2019-06-25 00:00:00",707293,553924,673583,,,,,,,
"2019-06-26 00:00:00",714491,549427,739541,,,,,,,
"2019-06-27 00:00:00",748680,547556,699625,,,,,,,
"2019-06-28 00:00:00",757165,546089,729982,,,,,,,
"2019-06-29 00:00:00",798466,547650,735698,,,,,,,
"2019-06-30 00:00:00",755943,545506,710788,,,,,,,
"2019-07-01 00:00:00",751474,537673,668303,,,,,,,
"2019-07-02 00:00:00",748632,528779,688195,,,,,,,
"2019-07-03 00:00:00",747757,529598,689343,,,,,,,
"2019-07-04 00:00:00",729977,524409,686010,,,,,,,
"2019-07-05 00:00:00",753374,539950,692695,,,,,,,
"2019-07-06 00:00:00",779160,542013,716629,,,,,,,
"2019-07-07 00:00:00",750923,567573,717898,,,,,,,
"2019-07-08 00:00:00",733788,543308,679962,,,,,,,
"2019-07-09 00:00:00",707225,546354,676091,,,,,,,
"2019-07-10 00:00:00",703064,551439,670848,,,,,,,
"2019-07-11 00:00:00",700220,557663,658369,,,,,,,
"2019-07-12 00:00:00",723041,566931,660142,,,,,,,
"2019-07-13 00:00:00",745220,569045,673013,,,,,,,
"2019-07-14 00:00:00",767388,579696,670466,,,,,,,
"2019-07-15 00:00:00",709997,558523,631679,,,,,,,
"2019-07-16 00:00:00",690139,566897,604168,,,,,,,
"2019-07-17 00:00:00",686515,549455,621337,,,,,,,
"2019-07-18 00:00:00",677062,546245,631860,,,,,,,
"2019-07-19 00:00:00",698987,537615,649156,,,,,,,
"2019-07-20 00:00:00",746836,542687,661890,,,,,,,
"2019-07-21 00:00:00",740944,558577,669114,,,,,,,
"2019-07-22 00:00:00",687531,546700,643046,,,,,,,
"2019-07-23 00:00:00",686999,546245,624293,,,,,,,
"2019-07-24 00:00:00",678214,543019,706233,,,,,,,
"2019-07-25 00:00:00",681844,554700,724148,,,,,,,
"2019-07-26 00:00:00",692519,558518,732654,,,,,,,
"2019-07-27 00:00:00",722440,553430,747307,,,,,,,
"2019-07-28 00:00:00",720737,561258,751793,,,,,,,
"2019-07-29 00:00:00",674239,553736,734761,,,,,,,
"2019-07-30 00:00:00",675325,563644,731127,,,,,,,
"2019-07-31 00:00:00",673101,542754,740419,,,,,,,
"2019-08-01 00:00:00",668369,564132,721365,,,,,,,
"2019-08-02 00:00:00",695066,566001,726458,,,,,,,
"2019-08-03 00:00:00",730554,567354,736436,,,,,,,
"2019-08-04 00:00:00",721289,584024,748527,,,,,,,
"2019-08-05 00:00:00",659341,564464,712293,,,,,,,
"2019-08-06 00:00:00",692015,559560,703399,,,,,,,
"2019-08-07 00:00:00",673524,551299,657405,,,,,,,
"2019-08-08 00:00:00",672835,561446,703200,,,,,,,
"2019-08-09 00:00:00",711958,570765,725213,,,,,,,
"2019-08-10 00:00:00",743291,582225,744703,,,,,,,
"2019-08-11 00:00:00",737686,588516,756114,,,,,,,
"2019-08-12 00:00:00",686445,577257,727661,,,,,,,
"2019-08-13 00:00:00",716444,578384,719913,,,,,,,
"2019-08-14 00:00:00",758695,577334,720289,,,,,,,
"2019-08-15 00:00:00",671710,578682,708517,,,,,,,
"2019-08-16 00:00:00",718777,587440,709903,,,,,,,
"2019-08-17 00:00:00",761206,600467,723170,,,,,,,
"2019-08-18 00:00:00",774365,625961,723614,,,,,,,
"2019-08-19 00:00:00",704515,593590,689162,,,,,,,
"2019-08-20 00:00:00",707343,576918,665690,,,,,,,
"2019-08-21 00:00:00",700296,584600,685121,,,,,,,
"2019-08-22 00:00:00",682715,581697,670660,,,,,,,
"2019-08-23 00:00:00",723649,611524,680066,,,,,,,
"2019-08-24 00:00:00",822216,606327,687657,,,,,,,
"2019-08-25 00:00:00",840012,640663,699829,,,,,,,
"2019-08-26 00:00:00",759675,612906,675824,,,,,,,
"2019-08-27 00:00:00",728257,620818,654781,,,,,,,
"2019-08-28 00:00:00",687372,625083,649264,,,,,,,
"2019-08-29 00:00:00",696369,617096,629908,,,,,,,
"2019-08-30 00:00:00",722999,634547,658323,,,,,,,
"2019-08-31 00:00:00",751129,650734,665462,,,,,,,
"2019-09-01 00:00:00",749512,659195,646049,,,,,,,
"2019-09-02 00:00:00",664756,623132,619909,,,,,,,
"2019-09-03 00:00:00",654526,588645,613055,,,,,,,
"2019-09-04 00:00:00",642573,586540,607426,,,,,,,
"2019-09-05 00:00:00",642617,571595,592227,,,,,,,
"2019-09-06 00:00:00",684504,638348,629844,,,,,,,
"2019-09-07 00:00:00",729968,691087,664212,,,,,,,
"2019-09-08 00:00:00",711699,711947,628492,,,,,,,
"2019-09-09 00:00:00",638743,614593,586328,,,,,,,
"2019-09-10 00:00:00",612426,604072,580416,,,,,,,
"2019-09-11 00:00:00",608705,608250,594297,,,,,,,
"2019-09-12 00:00:00",644152,635520,610713,,,,,,,
"2019-09-13 00:00:00",649493,651843,586481,,,,,,,
"2019-09-14 00:00:00",688181,680012,625792,,,,,,,
"2019-09-15 00:00:00",686719,697360,617403,,,,,,,
"2019-09-16 00:00:00",611389,584654,577611,,,,,,,
"2019-09-17 00:00:00",616392,584933,590928,,,,,,,
"2019-09-18 00:00:00",609457,599703,584006,,,,,,,
"2019-09-19 00:00:00",606851,604521,576220,,,,,,,
"2019-09-20 00:00:00",697980,666234,612796,,,,,,,
"2019-09-21 00:00:00",758001,721719,642696,,,,,,,
"2019-09-22 00:00:00",732501,689283,612623,,,,,,,
"2019-09-23 00:00:00",648286,587942,567406,,,,,,,
"2019-09-24 00:00:00",638965,586083,563407,,,,,,,
"2019-09-25 00:00:00",619776,585770,553272,,,,,,,
